Vardas             Pavarde                 ND1       ND2       ND3       ND4       ND5 Egzaminas
Vardas7004             Pavarde7004          7          4          2          10          3
Vardas7005             Pavarde7005          10          4          6          1          4
Vardas7006             Pavarde7006          8          1          3          10          2
Vardas7007             Pavarde7007          10          6          9          8          8
Vardas7008             Pavarde7008          1          3          4          8          8
Vardas7009             Pavarde7009          2          5          9          3          8
Vardas7010             Pavarde7010          10          3          5          7          8
Vardas7011             Pavarde7011          1          10          7          5          2
Vardas7012             Pavarde7012          2          10          4          7          4
Vardas7013             Pavarde7013          4          2          4          1          1
Vardas7014             Pavarde7014          3          1          10          1          5
Vardas7015             Pavarde7015          9          4          3          5          5
Vardas7016             Pavarde7016          6          1          3          4          10
Vardas7017             Pavarde7017          8          2          10          7          9
Vardas7018             Pavarde7018          6          4          2          9          2
Vardas7019             Pavarde7019          10          10          1          5          2
Vardas7020             Pavarde7020          9          3          4          2          4
Vardas7021             Pavarde7021          10          10          10          10          5
Vardas7022             Pavarde7022          2          4          10          7          7
Vardas7023             Pavarde7023          10          6          4          1          3
Vardas7024             Pavarde7024          3          10          4          6          5
Vardas7025             Pavarde7025          5          5          6          10          7
Vardas7026             Pavarde7026          9          5          6          9          1
Vardas7027             Pavarde7027          10          5          9          5          8
Vardas7028             Pavarde7028          7          4          7          1          9
Vardas7029             Pavarde7029          9          7          6          10          7
Vardas7030             Pavarde7030          6          8          3          3          4
Vardas7031             Pavarde7031          9          1          9          1          3
Vardas7032             Pavarde7032          7          2          10          9          9
Vardas7033             Pavarde7033          7          3          3          1          4
Vardas7034             Pavarde7034          1          5          9          3          6
Vardas7035             Pavarde7035          5          7          2          10          1
Vardas7036             Pavarde7036          10          2          7          9          3
Vardas7037             Pavarde7037          9          7          5          10          4
Vardas7038             Pavarde7038          3          9          8          9          10
Vardas7039             Pavarde7039          1          10          1          2          10
Vardas7040             Pavarde7040          8          7          10          4          9
Vardas7041             Pavarde7041          4          6          6          3          3
Vardas7042             Pavarde7042          1          5          8          9          10
Vardas7043             Pavarde7043          1          2          5          9          3
Vardas7044             Pavarde7044          8          5          7          5          5
Vardas7045             Pavarde7045          9          10          10          3          5
Vardas7046             Pavarde7046          3          3          7          9          4
Vardas7047             Pavarde7047          6          7          2          2          3
Vardas7048             Pavarde7048          3          8          7          3          8
Vardas7049             Pavarde7049          9          9          3          9          7
Vardas7050             Pavarde7050          9          8          5          2          4
Vardas7051             Pavarde7051          7          2          3          1          10
Vardas7052             Pavarde7052          6          10          4          6          9
Vardas7053             Pavarde7053          10          6          8          4          4
Vardas7054             Pavarde7054          5          8          7          5          9
Vardas7055             Pavarde7055          1          10          9          10          1
Vardas7056             Pavarde7056          2          9          2          2          2
Vardas7057             Pavarde7057          9          1          6          3          10
Vardas7058             Pavarde7058          8          3          1          4          3
Vardas7059             Pavarde7059          3          4          6          7          6
Vardas7060             Pavarde7060          8          4          3          2          9
Vardas7061             Pavarde7061          1          9          5          5          4
Vardas7062             Pavarde7062          6          1          9          9          9
Vardas7063             Pavarde7063          9          5          6          6          8
Vardas7064             Pavarde7064          9          4          3          6          4
Vardas7065             Pavarde7065          10          2          9          1          1
Vardas7066             Pavarde7066          6          6          3          7          3
Vardas7067             Pavarde7067          10          10          1          1          3
Vardas7068             Pavarde7068          4          1          1          1          9
Vardas7069             Pavarde7069          3          10          2          2          9
Vardas7070             Pavarde7070          2          2          8          4          2
Vardas7071             Pavarde7071          5          9          7          9          10
Vardas7072             Pavarde7072          2          9          8          10          5
Vardas7073             Pavarde7073          6          1          2          1          5
Vardas7074             Pavarde7074          9          6          6          10          1
Vardas7075             Pavarde7075          8          1          6          9          6
Vardas7076             Pavarde7076          1          1          7          4          10
Vardas7077             Pavarde7077          5          8          3          7          6
Vardas7078             Pavarde7078          4          4          7          7          1
Vardas7079             Pavarde7079          10          1          4          2          7
Vardas7080             Pavarde7080          6          4          3          3          10
Vardas7081             Pavarde7081          5          6          4          3          9
Vardas7082             Pavarde7082          1          1          8          7          3
Vardas7083             Pavarde7083          9          10          3          1          1
Vardas7084             Pavarde7084          6          9          5          6          4
Vardas7085             Pavarde7085          7          3          4          7          5
Vardas7086             Pavarde7086          1          7          9          9          5
Vardas7087             Pavarde7087          8          4          6          2          1
Vardas7088             Pavarde7088          6          4          4          4          8
Vardas7089             Pavarde7089          6          10          8          8          7
Vardas7090             Pavarde7090          10          3          3          1          3
Vardas7091             Pavarde7091          5          1          5          1          8
Vardas7092             Pavarde7092          9          9          8          8          9
Vardas7093             Pavarde7093          3          10          9          4          3
Vardas7094             Pavarde7094          5          7          2          5          5
Vardas7095             Pavarde7095          1          1          2          9          6
Vardas7096             Pavarde7096          1          8          7          3          5
Vardas7097             Pavarde7097          7          5          2          8          4
Vardas7098             Pavarde7098          3          4          7          3          5
Vardas7099             Pavarde7099          5          6          6          1          9
Vardas7100             Pavarde7100          5          3          3          7          10
Vardas7101             Pavarde7101          2          10          1          8          1
Vardas7102             Pavarde7102          9          1          4          6          4
Vardas7103             Pavarde7103          5          2          8          8          3
Vardas7104             Pavarde7104          4          10          2          2          9
Vardas7105             Pavarde7105          3          6          8          7          5
Vardas7106             Pavarde7106          1          3          6          9          9
Vardas7107             Pavarde7107          8          4          8          4          8
Vardas7108             Pavarde7108          9          6          8          1          7
Vardas7109             Pavarde7109          3          3          6          8          6
Vardas7110             Pavarde7110          10          3          3          1          5
Vardas7111             Pavarde7111          1          6          5          10          10
Vardas7112             Pavarde7112          9          10          8          10          5
Vardas7113             Pavarde7113          6          2          1          2          7
Vardas7114             Pavarde7114          2          8          3          5          2
Vardas7115             Pavarde7115          7          10          10          10          10
Vardas7116             Pavarde7116          7          1          9          2          9
Vardas7117             Pavarde7117          3          4          7          9          8
Vardas7118             Pavarde7118          4          6          3          5          1
Vardas7119             Pavarde7119          1          2          2          2          4
Vardas7120             Pavarde7120          9          2          6          10          5
Vardas7121             Pavarde7121          4          7          2          1          10
Vardas7122             Pavarde7122          4          4          4          10          7
Vardas7123             Pavarde7123          5          8          10          9          3
Vardas7124             Pavarde7124          6          7          8          4          2
Vardas7125             Pavarde7125          2          1          6          4          1
Vardas7126             Pavarde7126          5          5          6          6          3
Vardas7127             Pavarde7127          4          10          8          8          6
Vardas7128             Pavarde7128          2          1          10          3          5
Vardas7129             Pavarde7129          2          10          2          4          6
Vardas7130             Pavarde7130          10          7          7          6          8
Vardas7131             Pavarde7131          10          2          9          9          8
Vardas7132             Pavarde7132          2          7          4          9          6
Vardas7133             Pavarde7133          3          4          3          5          8
Vardas7134             Pavarde7134          3          10          6          9          1
Vardas7135             Pavarde7135          7          5          9          5          1
Vardas7136             Pavarde7136          2          10          3          7          9
Vardas7137             Pavarde7137          1          3          2          8          1
Vardas7138             Pavarde7138          3          1          7          3          4
Vardas7139             Pavarde7139          10          3          2          6          1
Vardas7140             Pavarde7140          4          9          2          10          2
Vardas7141             Pavarde7141          3          4          8          4          3
Vardas7142             Pavarde7142          7          10          4          3          2
Vardas7143             Pavarde7143          3          4          6          9          10
Vardas7144             Pavarde7144          4          4          6          6          9
Vardas7145             Pavarde7145          9          1          3          3          3
Vardas7146             Pavarde7146          7          6          9          1          8
Vardas7147             Pavarde7147          9          8          2          2          9
Vardas7148             Pavarde7148          3          3          6          1          2
Vardas7149             Pavarde7149          9          2          4          2          2
Vardas7150             Pavarde7150          9          9          2          7          7
Vardas7151             Pavarde7151          3          8          6          4          10
Vardas7152             Pavarde7152          6          3          7          9          9
Vardas7153             Pavarde7153          2          7          5          4          7
Vardas7154             Pavarde7154          2          2          3          8          1
Vardas7155             Pavarde7155          4          6          8          7          6
Vardas7156             Pavarde7156          4          5          5          5          8
Vardas7157             Pavarde7157          8          1          7          1          6
Vardas7158             Pavarde7158          2          2          10          10          10
Vardas7159             Pavarde7159          2          3          9          2          6
Vardas7160             Pavarde7160          10          4          7          9          5
Vardas7161             Pavarde7161          2          8          9          5          4
Vardas7162             Pavarde7162          6          5          4          8          8
Vardas7163             Pavarde7163          5          3          1          10          7
Vardas7164             Pavarde7164          9          4          2          5          2
Vardas7165             Pavarde7165          1          4          9          1          4
Vardas7166             Pavarde7166          4          8          1          1          4
Vardas7167             Pavarde7167          5          8          4          10          4
Vardas7168             Pavarde7168          2          10          4          2          6
Vardas7169             Pavarde7169          6          5          2          10          5
Vardas7170             Pavarde7170          8          8          2          1          9
Vardas7171             Pavarde7171          8          3          3          7          2
Vardas7172             Pavarde7172          8          10          2          2          4
Vardas7173             Pavarde7173          9          2          10          3          4
Vardas7174             Pavarde7174          8          6          6          3          5
Vardas7175             Pavarde7175          5          2          3          7          10
Vardas7176             Pavarde7176          10          7          1          10          1
Vardas7177             Pavarde7177          5          3          2          2          5
Vardas7178             Pavarde7178          8          1          10          2          7
Vardas7179             Pavarde7179          2          6          4          5          10
Vardas7180             Pavarde7180          10          6          4          8          8
Vardas7181             Pavarde7181          7          10          5          4          8
Vardas7182             Pavarde7182          6          3          1          3          3
Vardas7183             Pavarde7183          3          9          4          8          4
Vardas7184             Pavarde7184          2          1          10          10          8
Vardas7185             Pavarde7185          1          2          9          7          6
Vardas7186             Pavarde7186          10          4          1          1          2
Vardas7187             Pavarde7187          4          6          1          8          5
Vardas7188             Pavarde7188          3          6          3          4          4
Vardas7189             Pavarde7189          6          9          9          6          2
Vardas7190             Pavarde7190          6          9          8          1          7
Vardas7191             Pavarde7191          3          2          8          3          1
Vardas7192             Pavarde7192          4          10          4          2          7
Vardas7193             Pavarde7193          10          5          8          5          8
Vardas7194             Pavarde7194          9          6          6          3          3
Vardas7195             Pavarde7195          4          9          1          8          7
Vardas7196             Pavarde7196          3          4          2          10          8
Vardas7197             Pavarde7197          3          9          7          6          3
Vardas7198             Pavarde7198          7          6          9          3          7
Vardas7199             Pavarde7199          3          1          2          9          4
Vardas7200             Pavarde7200          4          6          4          6          1
Vardas7201             Pavarde7201          3          4          1          2          2
Vardas7202             Pavarde7202          3          3          10          9          2
Vardas7203             Pavarde7203          10          2          7          8          8
Vardas7204             Pavarde7204          8          2          9          7          4
Vardas7205             Pavarde7205          7          7          3          7          7
Vardas7206             Pavarde7206          1          10          7          9          4
Vardas7207             Pavarde7207          5          10          6          7          9
Vardas7208             Pavarde7208          5          2          6          1          7
Vardas7209             Pavarde7209          2          7          7          1          4
Vardas7210             Pavarde7210          10          5          6          9          10
Vardas7211             Pavarde7211          1          8          8          1          7
Vardas7212             Pavarde7212          5          5          7          10          7
Vardas7213             Pavarde7213          9          6          5          5          5
Vardas7214             Pavarde7214          8          5          2          9          10
Vardas7215             Pavarde7215          9          3          3          3          4
Vardas7216             Pavarde7216          9          9          3          7          3
Vardas7217             Pavarde7217          1          5          4          5          6
Vardas7218             Pavarde7218          9          10          1          4          6
Vardas7219             Pavarde7219          8          4          2          7          8
Vardas7220             Pavarde7220          10          7          7          5          4
Vardas7221             Pavarde7221          2          4          8          6          1
Vardas7222             Pavarde7222          8          7          2          5          1
Vardas7223             Pavarde7223          4          7          1          5          3
Vardas7224             Pavarde7224          3          8          6          2          10
Vardas7225             Pavarde7225          1          2          6          4          9
Vardas7226             Pavarde7226          9          7          8          3          8
Vardas7227             Pavarde7227          9          5          2          2          3
Vardas7228             Pavarde7228          10          8          7          2          1
Vardas7229             Pavarde7229          3          8          7          1          2
Vardas7230             Pavarde7230          2          3          10          6          6
Vardas7231             Pavarde7231          4          2          6          4          10
Vardas7232             Pavarde7232          6          3          6          6          8
Vardas7233             Pavarde7233          6          4          9          4          3
Vardas7234             Pavarde7234          3          9          7          1          4
Vardas7235             Pavarde7235          8          7          3          2          2
Vardas7236             Pavarde7236          3          4          8          8          5
Vardas7237             Pavarde7237          6          3          4          3          5
Vardas7238             Pavarde7238          3          7          7          4          7
Vardas7239             Pavarde7239          9          1          5          2          3
Vardas7240             Pavarde7240          6          4          2          10          9
Vardas7241             Pavarde7241          4          7          2          2          8
Vardas7242             Pavarde7242          10          6          9          3          5
Vardas7243             Pavarde7243          9          7          7          8          6
Vardas7244             Pavarde7244          5          3          2          3          3
Vardas7245             Pavarde7245          1          6          7          9          10
Vardas7246             Pavarde7246          3          4          7          5          5
Vardas7247             Pavarde7247          3          5          9          1          4
Vardas7248             Pavarde7248          3          2          6          6          1
Vardas7249             Pavarde7249          8          5          1          8          9
Vardas7250             Pavarde7250          4          7          7          10          2
Vardas7251             Pavarde7251          9          10          3          9          6
Vardas7252             Pavarde7252          7          1          7          1          5
Vardas7253             Pavarde7253          9          9          2          8          10
Vardas7254             Pavarde7254          6          5          8          4          10
Vardas7255             Pavarde7255          6          8          8          10          6
Vardas7256             Pavarde7256          5          2          6          7          6
Vardas7257             Pavarde7257          9          5          1          2          7
Vardas7258             Pavarde7258          6          5          10          4          3
Vardas7259             Pavarde7259          4          3          6          7          8
Vardas7260             Pavarde7260          3          8          1          3          8
Vardas7261             Pavarde7261          6          5          6          4          8
Vardas7262             Pavarde7262          5          9          3          2          10
Vardas7263             Pavarde7263          3          3          4          9          6
Vardas7264             Pavarde7264          3          8          8          8          2
Vardas7265             Pavarde7265          1          6          8          5          2
Vardas7266             Pavarde7266          6          1          7          2          5
Vardas7267             Pavarde7267          6          7          3          10          5
Vardas7268             Pavarde7268          2          3          3          5          10
Vardas7269             Pavarde7269          9          7          5          9          8
Vardas7270             Pavarde7270          7          5          1          8          2
Vardas7271             Pavarde7271          9          8          4          9          9
Vardas7272             Pavarde7272          1          10          2          7          9
Vardas7273             Pavarde7273          1          9          8          7          3
Vardas7274             Pavarde7274          2          3          4          7          1
Vardas7275             Pavarde7275          2          2          7          4          6
Vardas7276             Pavarde7276          3          2          3          7          9
Vardas7277             Pavarde7277          4          6          10          7          1
Vardas7278             Pavarde7278          8          6          4          3          9
Vardas7279             Pavarde7279          10          1          3          2          7
Vardas7280             Pavarde7280          1          6          1          5          8
Vardas7281             Pavarde7281          10          7          9          8          10
Vardas7282             Pavarde7282          8          3          5          3          4
Vardas7283             Pavarde7283          10          3          9          4          1
Vardas7284             Pavarde7284          2          10          4          7          2
Vardas7285             Pavarde7285          2          8          3          2          2
Vardas7286             Pavarde7286          9          6          8          7          2
Vardas7287             Pavarde7287          7          5          3          5          2
Vardas7288             Pavarde7288          8          10          2          2          4
Vardas7289             Pavarde7289          7          1          7          9          10
Vardas7290             Pavarde7290          4          5          9          7          9
Vardas7291             Pavarde7291          3          10          2          2          5
Vardas7292             Pavarde7292          6          6          4          1          6
Vardas7293             Pavarde7293          6          8          1          5          10
Vardas7294             Pavarde7294          9          8          1          5          6
Vardas7295             Pavarde7295          7          10          7          6          3
Vardas7296             Pavarde7296          9          7          8          10          3
Vardas7297             Pavarde7297          5          10          4          7          8
Vardas7298             Pavarde7298          10          1          10          2          5
Vardas7299             Pavarde7299          7          4          7          3          8
Vardas7300             Pavarde7300          2          3          6          6          2
Vardas7301             Pavarde7301          1          2          1          3          9
Vardas7302             Pavarde7302          3          4          6          7          7
Vardas7303             Pavarde7303          5          2          1          2          9
Vardas7304             Pavarde7304          5          6          1          5          2
Vardas7305             Pavarde7305          3          5          5          1          1
Vardas7306             Pavarde7306          7          1          3          7          10
Vardas7307             Pavarde7307          10          9          7          7          10
Vardas7308             Pavarde7308          10          6          8          6          6
Vardas7309             Pavarde7309          6          4          10          5          5
Vardas7310             Pavarde7310          2          9          3          1          10
Vardas7311             Pavarde7311          2          7          7          3          6
Vardas7312             Pavarde7312          6          4          8          5          5
Vardas7313             Pavarde7313          1          2          9          2          6
Vardas7314             Pavarde7314          5          3          10          6          7
Vardas7315             Pavarde7315          2          5          1          4          1
Vardas7316             Pavarde7316          1          5          3          5          2
Vardas7317             Pavarde7317          10          5          9          6          10
Vardas7318             Pavarde7318          6          5          9          2          10
Vardas7319             Pavarde7319          10          1          5          6          1
Vardas7320             Pavarde7320          6          10          1          1          4
Vardas7321             Pavarde7321          5          10          10          10          10
Vardas7322             Pavarde7322          9          1          3          3          1
Vardas7323             Pavarde7323          4          4          8          4          1
Vardas7324             Pavarde7324          5          5          3          9          1
Vardas7325             Pavarde7325          10          3          6          7          3
Vardas7326             Pavarde7326          10          9          6          4          4
Vardas7327             Pavarde7327          10          7          8          5          2
Vardas7328             Pavarde7328          2          2          10          7          5
Vardas7329             Pavarde7329          9          10          4          6          10
Vardas7330             Pavarde7330          9          10          9          1          9
Vardas7331             Pavarde7331          5          2          2          3          8
Vardas7332             Pavarde7332          7          10          1          5          7
Vardas7333             Pavarde7333          4          10          4          5          10
Vardas7334             Pavarde7334          1          2          5          10          8
Vardas7335             Pavarde7335          9          6          2          8          4
Vardas7336             Pavarde7336          2          9          10          10          6
Vardas7337             Pavarde7337          5          4          9          7          4
Vardas7338             Pavarde7338          8          1          6          5          4
Vardas7339             Pavarde7339          7          10          8          1          2
Vardas7340             Pavarde7340          8          7          4          6          9
Vardas7341             Pavarde7341          3          1          6          10          3
Vardas7342             Pavarde7342          5          10          4          7          1
Vardas7343             Pavarde7343          8          7          3          5          2
Vardas7344             Pavarde7344          3          8          9          4          7
Vardas7345             Pavarde7345          5          4          1          10          4
Vardas7346             Pavarde7346          3          4          4          5          5
Vardas7347             Pavarde7347          10          8          10          5          7
Vardas7348             Pavarde7348          7          2          3          10          1
Vardas7349             Pavarde7349          9          3          4          10          9
Vardas7350             Pavarde7350          6          5          10          4          5
Vardas7351             Pavarde7351          7          9          1          7          2
Vardas7352             Pavarde7352          10          10          8          5          9
Vardas7353             Pavarde7353          3          9          2          7          10
Vardas7354             Pavarde7354          5          5          1          4          1
Vardas7355             Pavarde7355          7          4          10          1          5
Vardas7356             Pavarde7356          10          8          6          9          9
Vardas7357             Pavarde7357          10          10          4          5          5
Vardas7358             Pavarde7358          10          2          4          3          7
Vardas7359             Pavarde7359          5          2          3          4          10
Vardas7360             Pavarde7360          1          10          7          8          1
Vardas7361             Pavarde7361          9          4          2          6          10
Vardas7362             Pavarde7362          8          8          8          7          8
Vardas7363             Pavarde7363          4          6          4          7          1
Vardas7364             Pavarde7364          2          2          7          4          10
Vardas7365             Pavarde7365          7          7          8          8          10
Vardas7366             Pavarde7366          8          6          5          5          5
Vardas7367             Pavarde7367          1          3          1          4          9
Vardas7368             Pavarde7368          1          1          2          4          1
Vardas7369             Pavarde7369          6          6          2          8          5
Vardas7370             Pavarde7370          1          2          6          3          1
Vardas7371             Pavarde7371          1          5          9          2          5
Vardas7372             Pavarde7372          4          8          9          4          6
Vardas7373             Pavarde7373          3          1          6          9          10
Vardas7374             Pavarde7374          5          1          9          3          4
Vardas7375             Pavarde7375          10          4          1          6          7
Vardas7376             Pavarde7376          9          4          7          9          1
Vardas7377             Pavarde7377          7          8          4          10          5
Vardas7378             Pavarde7378          7          10          4          10          3
Vardas7379             Pavarde7379          1          5          10          7          10
Vardas7380             Pavarde7380          9          5          9          2          2
Vardas7381             Pavarde7381          8          8          5          4          2
Vardas7382             Pavarde7382          5          7          7          9          4
Vardas7383             Pavarde7383          6          6          9          6          5
Vardas7384             Pavarde7384          1          5          2          8          7
Vardas7385             Pavarde7385          8          1          4          1          7
Vardas7386             Pavarde7386          3          7          9          3          2
Vardas7387             Pavarde7387          4          5          7          9          3
Vardas7388             Pavarde7388          4          9          4          5          9
Vardas7389             Pavarde7389          1          4          4          8          4
Vardas7390             Pavarde7390          5          2          5          10          1
Vardas7391             Pavarde7391          8          8          3          4          3
Vardas7392             Pavarde7392          9          5          1          1          3
Vardas7393             Pavarde7393          3          4          7          7          4
Vardas7394             Pavarde7394          1          3          5          8          6
Vardas7395             Pavarde7395          6          10          4          7          4
Vardas7396             Pavarde7396          8          2          5          8          7
Vardas7397             Pavarde7397          10          4          4          10          10
Vardas7398             Pavarde7398          7          4          4          1          10
Vardas7399             Pavarde7399          1          8          1          4          10
Vardas7400             Pavarde7400          10          3          1          8          3
Vardas7401             Pavarde7401          10          8          9          7          5
Vardas7402             Pavarde7402          9          6          3          3          8
Vardas7403             Pavarde7403          4          5          2          2          4
Vardas7404             Pavarde7404          7          5          7          9          10
Vardas7405             Pavarde7405          4          4          1          7          6
Vardas7406             Pavarde7406          3          3          4          7          9
Vardas7407             Pavarde7407          1          1          9          10          10
Vardas7408             Pavarde7408          8          10          3          9          8
Vardas7409             Pavarde7409          1          9          5          1          7
Vardas7410             Pavarde7410          5          6          3          2          5
Vardas7411             Pavarde7411          3          6          5          4          6
Vardas7412             Pavarde7412          10          2          9          1          5
Vardas7413             Pavarde7413          1          4          5          3          1
Vardas7414             Pavarde7414          4          6          9          3          4
Vardas7415             Pavarde7415          7          4          8          7          5
Vardas7416             Pavarde7416          9          9          10          7          9
Vardas7417             Pavarde7417          6          1          1          2          9
Vardas7418             Pavarde7418          6          10          2          5          7
Vardas7419             Pavarde7419          4          9          9          9          8
Vardas7420             Pavarde7420          2          10          7          4          7
Vardas7421             Pavarde7421          8          6          9          5          4
Vardas7422             Pavarde7422          1          2          9          4          2
Vardas7423             Pavarde7423          4          3          8          7          4
Vardas7424             Pavarde7424          1          9          4          9          7
Vardas7425             Pavarde7425          2          10          3          3          10
Vardas7426             Pavarde7426          10          1          7          1          5
Vardas7427             Pavarde7427          10          4          7          5          8
Vardas7428             Pavarde7428          6          5          9          5          4
Vardas7429             Pavarde7429          10          9          8          4          8
Vardas7430             Pavarde7430          8          10          6          7          3
Vardas7431             Pavarde7431          2          10          1          4          1
Vardas7432             Pavarde7432          3          6          6          4          4
Vardas7433             Pavarde7433          7          8          4          3          1
Vardas7434             Pavarde7434          10          5          3          3          2
Vardas7435             Pavarde7435          9          10          8          2          4
Vardas7436             Pavarde7436          1          3          1          3          1
Vardas7437             Pavarde7437          2          10          5          8          5
Vardas7438             Pavarde7438          5          8          9          4          9
Vardas7439             Pavarde7439          1          5          7          5          5
Vardas7440             Pavarde7440          6          7          2          8          2
Vardas7441             Pavarde7441          1          2          6          4          7
Vardas7442             Pavarde7442          7          1          10          6          1
Vardas7443             Pavarde7443          2          3          6          7          2
Vardas7444             Pavarde7444          8          5          4          5          7
Vardas7445             Pavarde7445          5          7          2          3          7
Vardas7446             Pavarde7446          4          7          9          7          5
Vardas7447             Pavarde7447          5          4          8          4          6
Vardas7448             Pavarde7448          2          1          9          4          3
Vardas7449             Pavarde7449          10          7          10          2          4
Vardas7450             Pavarde7450          9          10          10          6          6
Vardas7451             Pavarde7451          2          10          3          4          4
Vardas7452             Pavarde7452          3          5          5          10          10
Vardas7453             Pavarde7453          6          10          3          1          1
Vardas7454             Pavarde7454          2          1          1          2          5
Vardas7455             Pavarde7455          5          7          9          9          2
Vardas7456             Pavarde7456          10          2          9          6          1
Vardas7457             Pavarde7457          6          9          5          8          6
Vardas7458             Pavarde7458          4          10          10          10          5
Vardas7459             Pavarde7459          10          7          4          4          4
Vardas7460             Pavarde7460          6          7          7          3          8
Vardas7461             Pavarde7461          7          7          8          7          4
Vardas7462             Pavarde7462          5          7          6          1          6
Vardas7463             Pavarde7463          6          7          7          2          4
Vardas7464             Pavarde7464          2          10          2          2          2
Vardas7465             Pavarde7465          5          8          3          5          6
Vardas7466             Pavarde7466          2          5          1          8          1
Vardas7467             Pavarde7467          1          5          10          6          6
Vardas7468             Pavarde7468          5          8          8          9          6
Vardas7469             Pavarde7469          1          1          3          9          5
Vardas7470             Pavarde7470          5          8          3          4          9
Vardas7471             Pavarde7471          4          1          8          8          6
Vardas7472             Pavarde7472          7          1          1          3          6
Vardas7473             Pavarde7473          8          7          6          8          10
Vardas7474             Pavarde7474          4          9          10          5          1
Vardas7475             Pavarde7475          7          3          6          5          8
Vardas7476             Pavarde7476          4          8          7          10          6
Vardas7477             Pavarde7477          10          8          6          7          7
Vardas7478             Pavarde7478          1          5          7          8          9
Vardas7479             Pavarde7479          10          9          8          2          4
Vardas7480             Pavarde7480          3          10          8          3          8
Vardas7481             Pavarde7481          6          1          6          9          6
Vardas7482             Pavarde7482          8          1          9          9          9
Vardas7483             Pavarde7483          10          3          7          10          6
Vardas7484             Pavarde7484          10          10          6          7          9
Vardas7485             Pavarde7485          2          3          4          2          6
Vardas7486             Pavarde7486          5          7          3          2          10
Vardas7487             Pavarde7487          6          8          7          4          10
Vardas7488             Pavarde7488          1          6          2          1          2
Vardas7489             Pavarde7489          1          10          9          2          6
Vardas7490             Pavarde7490          8          2          10          7          2
Vardas7491             Pavarde7491          7          2          3          3          5
Vardas7492             Pavarde7492          10          7          7          9          10
Vardas7493             Pavarde7493          3          6          5          3          8
Vardas7494             Pavarde7494          9          7          9          10          8
Vardas7495             Pavarde7495          8          1          9          5          5
Vardas7496             Pavarde7496          8          10          9          5          7
Vardas7497             Pavarde7497          1          2          2          10          1
Vardas7498             Pavarde7498          5          6          1          7          4
Vardas7499             Pavarde7499          8          8          4          10          7
Vardas7500             Pavarde7500          2          6          9          3          5
Vardas7501             Pavarde7501          7          10          1          2          5
